time,lineRef,directionRef,dateFrameRef,longitude,latitude,operatorRef,bearing,delay,vehicleRef,journeyPatternRef,originShortName,destinationShortName,originAimedDepartureTime,speed,timeAPI,timeStorage
2015-03-25T01:19:46.012+02:00,3,2,2015-03-24,23.8314247,61.4789038,TKL,157.0,243,TKL_271,3,0002,3615,0110,68.4,1427239186,1427239186
2015-03-25T01:19:47.012+02:00,1,2,2015-03-24,23.7625750,61.4842760,Paunu,10.0,230,Paunu_143,1L,7035,4600,0100,43.2,1427239187,1427239187
2015-03-25T01:19:47.012+02:00,3,2,2015-03-24,23.8315922,61.4787472,TKL,152.0,245,TKL_271,3,0002,3615,0110,72.0,1427239187,1427239187
2015-03-25T01:19:48.017+02:00,1,2,2015-03-24,23.7626223,61.4843792,Paunu,12.0,233,Paunu_143,1L,7035,4600,0100,43.2,1427239188,1427239188
2015-03-25T01:19:48.017+02:00,3,2,2015-03-24,23.8317730,61.4785915,TKL,152.0,247,TKL_271,3,0002,3615,0110,72.0,1427239188,1427239188
2015-03-25T01:19:49.012+02:00,1,2,2015-03-24,23.7626803,61.4844807,Paunu,16.0,234,Paunu_143,1L,7035,4600,0100,43.2,1427239189,1427239189
2015-03-25T01:19:49.012+02:00,3,2,2015-03-24,23.8319543,61.4784350,TKL,151.0,249,TKL_271,3,0002,3615,0110,72.0,1427239189,1427239189
2015-03-25T01:19:50.018+02:00,1,2,2015-03-24,23.7627453,61.4845823,Paunu,17.0,236,Paunu_143,1L,7035,4600,0100,43.2,1427239190,1427239190
2015-03-25T01:19:50.018+02:00,3,2,2015-03-24,23.8321358,61.4782793,TKL,151.0,251,TKL_271,3,0002,3615,0110,72.0,1427239190,1427239190
2015-03-25T01:19:51.013+02:00,1,2,2015-03-24,23.7628172,61.4846822,Paunu,19.0,239,Paunu_143,1L,7035,4600,0100,43.2,1427239191,1427239191
2015-03-25T01:19:51.013+02:00,3,2,2015-03-24,23.8323163,61.4781252,TKL,151.0,252,TKL_271,3,0002,3615,0110,72.0,1427239191,1427239191
2015-03-25T01:19:52.013+02:00,1,2,2015-03-24,23.7628983,61.4847808,Paunu,22.0,241,Paunu_143,1L,7035,4600,0100,43.2,1427239192,1427239192
2015-03-25T01:19:52.013+02:00,3,2,2015-03-24,23.8324993,61.4779725,TKL,150.0,254,TKL_271,3,0002,3615,0110,72.0,1427239192,1427239192
2015-03-25T01:19:53.013+02:00,1,2,2015-03-24,23.7629898,61.4848780,Paunu,25.0,243,Paunu_143,1L,7035,4600,0100,43.2,1427239193,1427239193
2015-03-25T01:19:53.013+02:00,3,2,2015-03-24,23.8326815,61.4778210,TKL,150.0,249,TKL_271,3,0002,3615,0110,68.4,1427239193,1427239193
2015-03-25T01:19:54.013+02:00,1,2,2015-03-24,23.7630937,61.4849735,Paunu,28.0,245,Paunu_143,1L,7035,4600,0100,43.2,1427239194,1427239194
2015-03-25T01:19:54.013+02:00,3,2,2015-03-24,23.8328655,61.4776715,TKL,150.0,249,TKL_271,3,0002,3615,0110,68.4,1427239194,1427239194
2015-03-25T01:19:55.019+02:00,1,2,2015-03-24,23.7632102,61.4850667,Paunu,32.0,246,Paunu_143,1L,7035,4600,0100,43.2,1427239195,1427239195
2015-03-25T01:19:55.019+02:00,3,2,2015-03-24,23.8330507,61.4775230,TKL,149.0,249,TKL_271,3,0002,3615,0110,68.4,1427239195,1427239195
2015-03-25T01:19:56.024+02:00,1,2,2015-03-24,23.7633415,61.4851573,Paunu,36.0,250,Paunu_143,1L,7035,4600,0100,43.2,1427239196,1427239196
2015-03-25T01:19:56.024+02:00,3,2,2015-03-24,23.8332355,61.4773750,TKL,149.0,249,TKL_271,3,0002,3615,0110,68.4,1427239196,1427239196
2015-03-25T01:19:57.014+02:00,1,2,2015-03-24,23.7634803,61.4852478,Paunu,36.0,251,Paunu_143,1L,7035,4600,0100,43.2,1427239197,1427239197
2015-03-25T01:19:57.014+02:00,3,2,2015-03-24,23.8334198,61.4772270,TKL,149.0,247,TKL_271,3,0002,3615,0110,68.4,1427239197,1427239197
2015-03-25T01:19:58.014+02:00,1,2,2015-03-24,23.7636295,61.4853380,Paunu,39.0,254,Paunu_143,1L,7035,4600,0100,46.8,1427239198,1427239198
2015-03-25T01:19:58.014+02:00,3,2,2015-03-24,23.8336072,61.4770793,TKL,149.0,248,TKL_271,3,0002,3615,0110,68.4,1427239198,1427239198
2015-03-25T01:19:59.014+02:00,1,2,2015-03-24,23.7637917,61.4854220,Paunu,43.0,256,Paunu_143,1L,7035,4600,0100,46.8,1427239199,1427239199
2015-03-25T01:19:59.014+02:00,3,2,2015-03-24,23.8337992,61.4769323,TKL,148.0,248,TKL_271,3,0002,3615,0110,68.4,1427239199,1427239199
2015-03-25T01:20:00.020+02:00,1,2,2015-03-24,23.7639620,61.4855050,Paunu,45.0,258,Paunu_143,1L,7035,4600,0100,46.8,1427239200,1427239200
2015-03-25T01:20:00.020+02:00,3,2,2015-03-24,23.8339842,61.4767843,TKL,150.0,248,TKL_271,3,0002,3615,0110,68.4,1427239200,1427239200
2015-03-25T01:20:01.010+02:00,1,2,2015-03-24,23.7641427,61.4855818,Paunu,49.0,260,Paunu_143,1L,7035,4600,0100,46.8,1427239201,1427239201
2015-03-25T01:20:01.010+02:00,3,2,2015-03-24,23.8341652,61.4766360,TKL,151.0,248,TKL_271,3,0002,3615,0110,68.4,1427239201,1427239201
2015-03-25T01:20:02.010+02:00,1,2,2015-03-24,23.7643317,61.4856535,Paunu,52.0,263,Paunu_143,1L,7035,4600,0100,46.8,1427239202,1427239202
2015-03-25T01:20:02.010+02:00,3,2,2015-03-24,23.8343547,61.4764883,TKL,150.0,247,TKL_271,3,0002,3615,0110,68.4,1427239202,1427239202
2015-03-25T01:20:03.010+02:00,1,2,2015-03-24,23.7645350,61.4857222,Paunu,54.0,265,Paunu_143,1L,7035,4600,0100,46.8,1427239203,1427239203
2015-03-25T01:20:03.010+02:00,3,2,2015-03-24,23.8345593,61.4763372,TKL,147.0,247,TKL_271,3,0002,3615,0110,72.0,1427239203,1427239203
2015-03-25T01:20:04.010+02:00,1,2,2015-03-24,23.7647320,61.4857907,Paunu,55.0,268,Paunu_143,1L,7035,4600,0100,46.8,1427239204,1427239204
2015-03-25T01:20:04.010+02:00,3,2,2015-03-24,23.8347710,61.4761838,TKL,147.0,247,TKL_271,3,0002,3615,0110,72.0,1427239204,1427239204
2015-03-25T01:20:06.012+02:00,1,2,2015-03-24,23.7651318,61.4859185,Paunu,56.0,273,Paunu_143,1L,7035,4600,0100,46.8,1427239206,1427239205
2015-03-25T01:20:06.012+02:00,3,2,2015-03-24,23.8351937,61.4758718,TKL,148.0,247,TKL_271,3,0002,3615,0110,75.6,1427239206,1427239205
2015-03-25T01:20:07.012+02:00,1,2,2015-03-24,23.7653250,61.4859802,Paunu,56.0,275,Paunu_143,1L,7035,4600,0100,43.2,1427239207,1427239206
2015-03-25T01:20:07.012+02:00,3,2,2015-03-24,23.8354033,61.4757127,TKL,148.0,247,TKL_271,3,0002,3615,0110,75.6,1427239207,1427239206
2015-03-25T01:20:08.012+02:00,1,2,2015-03-24,23.7655190,61.4860423,Paunu,57.0,277,Paunu_143,1L,7035,4600,0100,43.2,1427239208,1427239207
2015-03-25T01:20:08.012+02:00,3,2,2015-03-24,23.8356137,61.4755528,TKL,148.0,247,TKL_271,3,0002,3615,0110,75.6,1427239208,1427239207
2015-03-25T01:20:09.013+02:00,1,2,2015-03-24,23.7657140,61.4861035,Paunu,57.0,279,Paunu_143,1L,7035,4600,0100,43.2,1427239209,1427239208
2015-03-25T01:20:09.013+02:00,3,2,2015-03-24,23.8358237,61.4753920,TKL,149.0,247,TKL_271,3,0002,3615,0110,75.6,1427239209,1427239208
2015-03-25T01:20:10.023+02:00,1,2,2015-03-24,23.7659097,61.4861660,Paunu,56.0,281,Paunu_143,1L,7035,4600,0100,43.2,1427239210,1427239209
2015-03-25T01:20:10.023+02:00,3,2,2015-03-24,23.8360320,61.4752302,TKL,149.0,246,TKL_271,3,0002,3615,0110,75.6,1427239210,1427239209
2015-03-25T01:20:11.013+02:00,1,2,2015-03-24,23.7661008,61.4862268,Paunu,56.0,283,Paunu_143,1L,7035,4600,0100,43.2,1427239211,1427239210
2015-03-25T01:20:11.013+02:00,3,2,2015-03-24,23.8362375,61.4750673,TKL,150.0,246,TKL_271,3,0002,3615,0110,75.6,1427239211,1427239210
2015-03-25T01:20:12.013+02:00,1,2,2015-03-24,23.7662920,61.4862870,Paunu,57.0,285,Paunu_143,1L,7035,4600,0100,43.2,1427239212,1427239212
2015-03-25T01:20:12.013+02:00,3,2,2015-03-24,23.8364385,61.4749025,TKL,151.0,246,TKL_271,3,0002,3615,0110,75.6,1427239212,1427239212
2015-03-25T01:20:13.013+02:00,1,2,2015-03-24,23.7664830,61.4863468,Paunu,57.0,287,Paunu_143,1L,7035,4600,0100,43.2,1427239213,1427239213
2015-03-25T01:20:13.013+02:00,3,2,2015-03-24,23.8366352,61.4747363,TKL,151.0,246,TKL_271,3,0002,3615,0110,75.6,1427239213,1427239213
2015-03-25T01:20:14.013+02:00,1,2,2015-03-24,23.7666718,61.4864070,Paunu,56.0,290,Paunu_143,1L,7035,4600,0100,43.2,1427239214,1427239214
2015-03-25T01:20:14.013+02:00,3,2,2015-03-24,23.8368315,61.4745695,TKL,151.0,246,TKL_271,3,0002,3615,0110,75.6,1427239214,1427239214
2015-03-25T01:20:15.019+02:00,1,2,2015-03-24,23.7668585,61.4864672,Paunu,56.0,292,Paunu_143,1L,7035,4600,0100,43.2,1427239215,1427239215
2015-03-25T01:20:15.019+02:00,3,2,2015-03-24,23.8370238,61.4744013,TKL,152.0,246,TKL_271,3,0002,3615,0110,75.6,1427239215,1427239215
2015-03-25T01:20:16.014+02:00,1,2,2015-03-24,23.7670425,61.4865272,Paunu,56.0,294,Paunu_143,1L,7035,4600,0100,43.2,1427239216,1427239216
2015-03-25T01:20:16.014+02:00,3,2,2015-03-24,23.8372105,61.4742315,TKL,153.0,246,TKL_271,3,0002,3615,0110,75.6,1427239216,1427239216
2015-03-25T01:20:17.014+02:00,1,2,2015-03-24,23.7672263,61.4865885,Paunu,55.0,284,Paunu_143,1L,7035,4600,0100,43.2,1427239217,1427239217
2015-03-25T01:20:17.014+02:00,3,2,2015-03-24,23.8373925,61.4740605,TKL,153.0,246,TKL_271,3,0002,3615,0110,75.6,1427239217,1427239217
2015-03-25T01:20:18.064+02:00,1,2,2015-03-24,23.7674075,61.4866500,Paunu,55.0,289,Paunu_143,1L,7035,4600,0100,43.2,1427239218,1427239218
2015-03-25T01:20:18.064+02:00,3,2,2015-03-24,23.8375722,61.4738888,TKL,154.0,246,TKL_271,3,0002,3615,0110,75.6,1427239218,1427239218
2015-03-25T01:20:19.014+02:00,1,2,2015-03-24,23.7675872,61.4867110,Paunu,55.0,290,Paunu_143,1L,7035,4600,0100,43.2,1427239219,1427239219
2015-03-25T01:20:19.014+02:00,3,2,2015-03-24,23.8377475,61.4737173,TKL,154.0,245,TKL_271,3,0002,3615,0110,75.6,1427239219,1427239219
2015-03-25T01:20:20.020+02:00,1,2,2015-03-24,23.7677683,61.4867722,Paunu,55.0,291,Paunu_143,1L,7035,4600,0100,43.2,1427239220,1427239220
2015-03-25T01:20:20.020+02:00,3,2,2015-03-24,23.8379182,61.4735443,TKL,155.0,245,TKL_271,3,0002,3615,0110,75.6,1427239220,1427239220
2015-03-25T01:20:21.010+02:00,1,2,2015-03-24,23.7679487,61.4868348,Paunu,54.0,293,Paunu_143,1L,7035,4600,0100,43.2,1427239221,1427239221
2015-03-25T01:20:21.010+02:00,3,2,2015-03-24,23.8380825,61.4733715,TKL,156.0,245,TKL_271,3,0002,3615,0110,75.6,1427239221,1427239221
2015-03-25T01:20:22.010+02:00,1,2,2015-03-24,23.7681308,61.4868943,Paunu,56.0,295,Paunu_143,1L,7035,4600,0100,43.2,1427239222,1427239222
2015-03-25T01:20:22.010+02:00,3,2,2015-03-24,23.8382443,61.4731983,TKL,156.0,245,TKL_271,3,0002,3615,0110,75.6,1427239222,1427239222
2015-03-25T01:20:23.010+02:00,1,2,2015-03-24,23.7683045,61.4869555,Paunu,53.0,295,Paunu_143,1L,7035,4600,0100,39.6,1427239223,1427239223
2015-03-25T01:20:23.010+02:00,3,2,2015-03-24,23.8384018,61.4730253,TKL,157.0,245,TKL_271,3,0002,3615,0110,75.6,1427239223,1427239223
2015-03-25T01:20:24.010+02:00,1,2,2015-03-24,23.7684700,61.4870177,Paunu,52.0,298,Paunu_143,1L,7035,4600,0100,39.6,1427239224,1427239224
2015-03-25T01:20:24.010+02:00,3,2,2015-03-24,23.8385535,61.4728525,TKL,157.0,245,TKL_271,3,0002,3615,0110,75.6,1427239224,1427239224
2015-03-25T01:20:25.011+02:00,1,2,2015-03-24,23.7686227,61.4870810,Paunu,47.0,299,Paunu_143,1L,7035,4600,0100,39.6,1427239225,1427239225
2015-03-25T01:20:25.011+02:00,3,2,2015-03-24,23.8387017,61.4726798,TKL,158.0,245,TKL_271,3,0002,3615,0110,75.6,1427239225,1427239225
2015-03-25T01:20:26.011+02:00,1,2,2015-03-24,23.7687610,61.4871492,Paunu,43.0,300,Paunu_143,1L,7035,4600,0100,36.0,1427239226,1427239226
2015-03-25T01:20:26.011+02:00,3,2,2015-03-24,23.8388453,61.4725072,TKL,158.0,245,TKL_271,3,0002,3615,0110,75.6,1427239226,1427239226
2015-03-25T01:20:27.011+02:00,1,2,2015-03-24,23.7688953,61.4872177,Paunu,43.0,301,Paunu_143,1L,7035,4600,0100,36.0,1427239227,1427239227
2015-03-25T01:20:27.011+02:00,3,2,2015-03-24,23.8389832,61.4723347,TKL,159.0,244,TKL_271,3,0002,3615,0110,75.6,1427239227,1427239227
2015-03-25T01:20:28.011+02:00,1,2,2015-03-24,23.7690163,61.4872812,Paunu,40.0,303,Paunu_143,1L,7035,4600,0100,36.0,1427239228,1427239228
2015-03-25T01:20:28.011+02:00,3,2,2015-03-24,23.8391152,61.4721615,TKL,160.0,243,TKL_271,3,0002,3615,0110,72.0,1427239228,1427239228
2015-03-25T01:20:29.011+02:00,1,2,2015-03-24,23.7691278,61.4873523,Paunu,37.0,304,Paunu_143,1L,7035,4600,0100,36.0,1427239229,1427239229
2015-03-25T01:20:29.011+02:00,3,2,2015-03-24,23.8392412,61.4719875,TKL,161.0,244,TKL_271,3,0002,3615,0110,72.0,1427239229,1427239229
2015-03-25T01:20:30.012+02:00,1,2,2015-03-24,23.7692348,61.4874237,Paunu,35.0,305,Paunu_143,1L,7035,4600,0100,36.0,1427239230,1427239230
2015-03-25T01:20:30.012+02:00,3,2,2015-03-24,23.8393612,61.4718142,TKL,162.0,244,TKL_271,3,0002,3615,0110,72.0,1427239230,1427239230
2015-03-25T01:20:31.012+02:00,1,2,2015-03-24,23.7693385,61.4874948,Paunu,36.0,306,Paunu_143,1L,7035,4600,0100,36.0,1427239231,1427239231
2015-03-25T01:20:31.012+02:00,3,2,2015-03-24,23.8394780,61.4716407,TKL,162.0,244,TKL_271,3,0002,3615,0110,72.0,1427239231,1427239231
2015-03-25T01:20:32.012+02:00,1,2,2015-03-24,23.7694413,61.4875658,Paunu,35.0,307,Paunu_143,1L,7035,4600,0100,36.0,1427239232,1427239232
2015-03-25T01:20:32.012+02:00,3,2,2015-03-24,23.8395923,61.4714673,TKL,162.0,244,TKL_271,3,0002,3615,0110,72.0,1427239232,1427239232
2015-03-25T01:20:33.012+02:00,1,2,2015-03-24,23.7695445,61.4876363,Paunu,35.0,308,Paunu_143,1L,7035,4600,0100,36.0,1427239233,1427239233
2015-03-25T01:20:33.012+02:00,3,2,2015-03-24,23.8397038,61.4712938,TKL,163.0,244,TKL_271,3,0002,3615,0110,72.0,1427239233,1427239233
2015-03-25T01:20:34.012+02:00,1,2,2015-03-24,23.7696445,61.4877077,Paunu,35.0,309,Paunu_143,1L,7035,4600,0100,32.4,1427239234,1427239234
2015-03-25T01:20:34.012+02:00,3,2,2015-03-24,23.8398120,61.4711208,TKL,163.0,243,TKL_271,3,0002,3615,0110,72.0,1427239234,1427239234
2015-03-25T01:20:35.013+02:00,1,2,2015-03-24,23.7697415,61.4877757,Paunu,35.0,310,Paunu_143,1L,7035,4600,0100,32.4,1427239235,1427239235
2015-03-25T01:20:35.013+02:00,3,2,2015-03-24,23.8399168,61.4709478,TKL,164.0,243,TKL_271,3,0002,3615,0110,72.0,1427239235,1427239235
2015-03-25T01:20:36.013+02:00,1,2,2015-03-24,23.7698380,61.4878417,Paunu,35.0,311,Paunu_143,1L,7035,4600,0100,32.4,1427239236,1427239236
2015-03-25T01:20:36.013+02:00,3,2,2015-03-24,23.8400182,61.4707753,TKL,164.0,243,TKL_271,3,0002,3615,0110,72.0,1427239236,1427239236
2015-03-25T01:20:37.013+02:00,1,2,2015-03-24,23.7699363,61.4879077,Paunu,35.0,312,Paunu_143,1L,7035,4600,0100,32.4,1427239237,1427239237
2015-03-25T01:20:37.013+02:00,3,2,2015-03-24,23.8401155,61.4706028,TKL,165.0,243,TKL_271,3,0002,3615,0110,72.0,1427239237,1427239237
2015-03-25T01:20:38.013+02:00,1,2,2015-03-24,23.7700345,61.4879740,Paunu,35.0,313,Paunu_143,1L,7035,4600,0100,32.4,1427239238,1427239238
2015-03-25T01:20:38.013+02:00,3,2,2015-03-24,23.8402073,61.4704305,TKL,165.0,243,TKL_271,3,0002,3615,0110,72.0,1427239238,1427239238
2015-03-25T01:20:39.013+02:00,1,2,2015-03-24,23.7701332,61.4880413,Paunu,34.0,314,Paunu_143,1L,7035,4600,0100,32.4,1427239239,1427239239
2015-03-25T01:20:39.013+02:00,3,2,2015-03-24,23.8402955,61.4702587,TKL,166.0,243,TKL_271,3,0002,3615,0110,72.0,1427239239,1427239239
2015-03-25T01:20:40.019+02:00,1,2,2015-03-24,23.7702305,61.4881103,Paunu,33.0,315,Paunu_143,1L,7035,4600,0100,32.4,1427239240,1427239240
2015-03-25T01:20:40.019+02:00,3,2,2015-03-24,23.8403798,61.4700867,TKL,167.0,242,TKL_271,3,0002,3615,0110,72.0,1427239240,1427239240
2015-03-25T01:20:41.014+02:00,1,2,2015-03-24,23.7703232,61.4881817,Paunu,31.0,316,Paunu_143,1L,7035,4600,0100,32.4,1427239241,1427239241
2015-03-25T01:20:41.014+02:00,3,2,2015-03-24,23.8404593,61.4699147,TKL,168.0,242,TKL_271,3,0002,3615,0110,72.0,1427239241,1427239241
2015-03-25T01:20:42.014+02:00,1,2,2015-03-24,23.7704090,61.4882553,Paunu,29.0,317,Paunu_143,1L,7035,4600,0100,32.4,1427239242,1427239242
2015-03-25T01:20:42.014+02:00,3,2,2015-03-24,23.8405347,61.4697433,TKL,168.0,242,TKL_271,3,0002,3615,0110,68.4,1427239242,1427239242
2015-03-25T01:20:43.014+02:00,1,2,2015-03-24,23.7704868,61.4883302,Paunu,25.0,318,Paunu_143,1L,7035,4600,0100,32.4,1427239243,1427239243
2015-03-25T01:20:43.014+02:00,3,2,2015-03-24,23.8406073,61.4695723,TKL,168.0,242,TKL_271,3,0002,3615,0110,68.4,1427239243,1427239243
2015-03-25T01:20:44.014+02:00,1,2,2015-03-24,23.7705543,61.4884087,Paunu,21.0,319,Paunu_143,1L,7035,4600,0100,36.0,1427239244,1427239244
2015-03-25T01:20:44.014+02:00,3,2,2015-03-24,23.8406772,61.4694013,TKL,169.0,242,TKL_271,3,0002,3615,0110,68.4,1427239244,1427239244
2015-03-25T01:20:45.014+02:00,1,2,2015-03-24,23.7706197,61.4884888,Paunu,20.0,321,Paunu_143,1L,7035,4600,0100,36.0,1427239245,1427239245
2015-03-25T01:20:45.014+02:00,3,2,2015-03-24,23.8407445,61.4692308,TKL,169.0,242,TKL_271,3,0002,3615,0110,68.4,1427239245,1427239245
2015-03-25T01:20:46.005+02:00,1,2,2015-03-24,23.7706838,61.4885712,Paunu,20.0,322,Paunu_143,1L,7035,4600,0100,36.0,1427239246,1427239246
2015-03-25T01:20:46.005+02:00,3,2,2015-03-24,23.8408097,61.4690603,TKL,170.0,241,TKL_271,3,0002,3615,0110,68.4,1427239246,1427239246
2015-03-25T01:20:48.010+02:00,1,2,2015-03-24,23.7708290,61.4887367,Paunu,23.0,316,Paunu_143,1L,7035,4600,0100,36.0,1427239248,1427239247
2015-03-25T01:20:48.010+02:00,3,2,2015-03-24,23.8409338,61.4687205,TKL,170.0,241,TKL_271,3,0002,3615,0110,68.4,1427239248,1427239247
2015-03-25T01:20:49.010+02:00,1,2,2015-03-24,23.7709032,61.4888213,Paunu,23.0,318,Paunu_143,1L,7035,4600,0100,36.0,1427239249,1427239248
2015-03-25T01:20:49.010+02:00,3,2,2015-03-24,23.8409940,61.4685512,TKL,170.0,241,TKL_271,3,0002,3615,0110,68.4,1427239249,1427239248
2015-03-25T01:20:50.015+02:00,1,2,2015-03-24,23.7709790,61.4889063,Paunu,22.0,319,Paunu_143,1L,7035,4600,0100,36.0,1427239250,1427239249
2015-03-25T01:20:50.015+02:00,3,2,2015-03-24,23.8410540,61.4683827,TKL,170.0,241,TKL_271,3,0002,3615,0110,68.4,1427239250,1427239249
2015-03-25T01:20:51.011+02:00,1,2,2015-03-24,23.7710508,61.4889942,Paunu,20.0,320,Paunu_143,1L,7035,4600,0100,39.6,1427239251,1427239250
2015-03-25T01:20:51.011+02:00,3,2,2015-03-24,23.8411138,61.4682145,TKL,170.0,240,TKL_271,3,0002,3615,0110,68.4,1427239251,1427239250
2015-03-25T01:20:52.011+02:00,1,2,2015-03-24,23.7711175,61.4890847,Paunu,19.0,322,Paunu_143,1L,7035,4600,0100,39.6,1427239252,1427239251
2015-03-25T01:20:52.011+02:00,3,2,2015-03-24,23.8411735,61.4680470,TKL,170.0,240,TKL_271,3,0002,3615,0110,68.4,1427239252,1427239251
2015-03-25T01:20:53.011+02:00,1,2,2015-03-24,23.7711783,61.4891772,Paunu,17.0,323,Paunu_143,1L,7035,4600,0100,39.6,1427239253,1427239252
2015-03-25T01:20:53.011+02:00,3,2,2015-03-24,23.8412332,61.4678800,TKL,170.0,240,TKL_271,3,0002,3615,0110,68.4,1427239253,1427239252
2015-03-25T01:20:54.011+02:00,1,2,2015-03-24,23.7712385,61.4892697,Paunu,16.0,325,Paunu_143,1L,7035,4600,0100,39.6,1427239254,1427239254
2015-03-25T01:20:54.011+02:00,3,2,2015-03-24,23.8412927,61.4677138,TKL,170.0,240,TKL_271,3,0002,3615,0110,68.4,1427239254,1427239254
2015-03-25T01:20:55.016+02:00,1,2,2015-03-24,23.7712877,61.4893647,Paunu,13.0,326,Paunu_143,1L,7035,4600,0100,39.6,1427239255,1427239255
2015-03-25T01:20:55.016+02:00,3,2,2015-03-24,23.8413520,61.4675478,TKL,170.0,240,TKL_271,3,0002,3615,0110,68.4,1427239255,1427239255
2015-03-25T01:20:56.012+02:00,1,2,2015-03-24,23.7713247,61.4894622,Paunu,10.0,328,Paunu_143,1L,7035,4600,0100,39.6,1427239256,1427239256
2015-03-25T01:20:56.012+02:00,3,2,2015-03-24,23.8414100,61.4673827,TKL,170.0,239,TKL_271,3,0002,3615,0110,68.4,1427239256,1427239256
2015-03-25T01:20:57.012+02:00,1,2,2015-03-24,23.7713575,61.4895613,Paunu,9.0,329,Paunu_143,1L,7035,4600,0100,39.6,1427239257,1427239257
2015-03-25T01:20:57.012+02:00,3,2,2015-03-24,23.8414672,61.4672182,TKL,170.0,239,TKL_271,3,0002,3615,0110,68.4,1427239257,1427239257
2015-03-25T01:20:58.012+02:00,1,2,2015-03-24,23.7713857,61.4896612,Paunu,8.0,331,Paunu_143,1L,7035,4600,0100,39.6,1427239258,1427239258
2015-03-25T01:20:58.012+02:00,3,2,2015-03-24,23.8415245,61.4670543,TKL,170.0,239,TKL_271,3,0002,3615,0110,68.4,1427239258,1427239258
2015-03-25T01:20:59.017+02:00,1,2,2015-03-24,23.7714098,61.4897608,Paunu,7.0,332,Paunu_143,1L,7035,4600,0100,39.6,1427239259,1427239259
2015-03-25T01:20:59.017+02:00,3,2,2015-03-24,23.8415820,61.4668910,TKL,170.0,239,TKL_271,3,0002,3615,0110,64.8,1427239259,1427239259
2015-03-25T01:21:00.012+02:00,1,2,2015-03-24,23.7714275,61.4898605,Paunu,4.0,334,Paunu_143,1L,7035,4600,0100,39.6,1427239260,1427239260
2015-03-25T01:21:00.012+02:00,3,2,2015-03-24,23.8416397,61.4667283,TKL,170.0,237,TKL_271,3,0002,3615,0110,64.8,1427239260,1427239260
2015-03-25T01:21:01.013+02:00,1,2,2015-03-24,23.7714352,61.4899598,Paunu,2.0,335,Paunu_143,1L,7035,4600,0100,39.6,1427239261,1427239261
2015-03-25T01:21:01.013+02:00,3,2,2015-03-24,23.8416982,61.4665662,TKL,170.0,238,TKL_271,3,0002,3615,0110,64.8,1427239261,1427239261
2015-03-25T01:21:02.013+02:00,1,2,2015-03-24,23.7714340,61.4900597,Paunu,359.0,337,Paunu_143,1L,7035,4600,0100,39.6,1427239262,1427239262
2015-03-25T01:21:02.013+02:00,3,2,2015-03-24,23.8417595,61.4664050,TKL,170.0,238,TKL_271,3,0002,3615,0110,64.8,1427239262,1427239262
2015-03-25T01:21:03.013+02:00,1,2,2015-03-24,23.7714273,61.4901593,Paunu,358.0,338,Paunu_143,1L,7035,4600,0100,39.6,1427239263,1427239263
2015-03-25T01:21:03.013+02:00,3,2,2015-03-24,23.8418218,61.4662447,TKL,170.0,238,TKL_271,3,0002,3615,0110,64.8,1427239263,1427239263
2015-03-25T01:21:04.013+02:00,1,2,2015-03-24,23.7714168,61.4902592,Paunu,357.0,339,Paunu_143,1L,7035,4600,0100,39.6,1427239264,1427239264
2015-03-25T01:21:04.013+02:00,3,2,2015-03-24,23.8418842,61.4660847,TKL,170.0,237,TKL_271,3,0002,3615,0110,64.8,1427239264,1427239264
2015-03-25T01:21:05.018+02:00,1,2,2015-03-24,23.7714075,61.4903585,Paunu,359.0,340,Paunu_143,1L,7035,4600,0100,39.6,1427239265,1427239265
2015-03-25T01:21:05.018+02:00,3,2,2015-03-24,23.8419468,61.4659250,TKL,169.0,237,TKL_271,3,0002,3615,0110,64.8,1427239265,1427239265
2015-03-25T01:21:06.014+02:00,1,2,2015-03-24,23.7713963,61.4904573,Paunu,358.0,342,Paunu_143,1L,7035,4600,0100,39.6,1427239266,1427239266
2015-03-25T01:21:06.014+02:00,3,2,2015-03-24,23.8420093,61.4657660,TKL,169.0,236,TKL_271,3,0002,3615,0110,64.8,1427239266,1427239266
2015-03-25T01:21:07.014+02:00,1,2,2015-03-24,23.7713910,61.4905558,Paunu,359.0,344,Paunu_143,1L,7035,4600,0100,39.6,1427239267,1427239267
2015-03-25T01:21:07.014+02:00,3,2,2015-03-24,23.8420733,61.4656077,TKL,169.0,239,TKL_271,3,0002,3615,0110,64.8,1427239267,1427239267
2015-03-25T01:21:08.014+02:00,1,2,2015-03-24,23.7713882,61.4906540,Paunu,358.0,346,Paunu_143,1L,7035,4600,0100,39.6,1427239268,1427239268
2015-03-25T01:21:08.014+02:00,3,2,2015-03-24,23.8421398,61.4654498,TKL,168.0,242,TKL_271,3,0002,3615,0110,64.8,1427239268,1427239268
2015-03-25T01:21:09.014+02:00,1,2,2015-03-24,23.7713903,61.4907493,Paunu,0.0,347,Paunu_143,1L,7035,4600,0100,39.6,1427239269,1427239269
2015-03-25T01:21:09.014+02:00,3,2,2015-03-24,23.8422095,61.4652920,TKL,168.0,245,TKL_271,3,0002,3615,0110,64.8,1427239269,1427239269
2015-03-25T01:21:10.019+02:00,1,2,2015-03-24,23.7713930,61.4908425,Paunu,360.0,348,Paunu_143,1L,7035,4600,0100,36.0,1427239270,1427239270
